,name,platform,year_of_release,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,critic_score,critic_count,user_score,user_count,developer,rating
9278,World in Conflict: Complete Edition,14,2009,11,5,0.0,0.03,0.0,0.01,0.04,,,,,88,3
9279,Ultimate Game Room,3,2009,5,35,0.03,0.0,0.0,0.0,0.04,,,,,1108,0
9280,Secret Files 2: Puritas Cordis,14,2009,10,41,0.0,0.03,0.0,0.0,0.04,64.0,14.0,7.1,17.0,1505,3
9281,Cook Wars,0,2009,5,5,0.03,0.0,0.0,0.0,0.04,,,,,137,0
9282,Monster Kingdom: Jewel Summoner,16,2006,3,3,0.0,0.0,0.04,0.0,0.04,66.0,25.0,6.8,6.0,1506,3
9283,Railroad Tycoon 3,14,2003,11,144,0.0,0.03,0.0,0.0,0.04,80.0,19.0,7.7,57.0,1482,0
9284,Zoo Hospital,3,2007,7,21,0.03,0.0,0.0,0.0,0.04,53.0,6.0,,,707,0
9285,Sudoku Ball Detective,0,2009,4,188,0.02,0.01,0.0,0.0,0.04,,,,,1385,4
9286,The Ant Bully,8,2006,1,39,0.03,0.01,0.0,0.0,0.04,,,,,250,0
9287,Sega Arcade Gallery,8,2003,5,28,0.03,0.01,0.0,0.0,0.04,70.0,12.0,,,917,0
9288,S.T.A.L.K.E.R.: Clear Sky,14,2008,6,41,0.0,0.03,0.0,0.01,0.04,75.0,47.0,7.7,478.0,1394,2
9289,Sins of a Solar Empire: Trinity,14,2010,11,141,0.0,0.03,0.0,0.01,0.04,,,7.9,19.0,1507,3
9290,Bratz Kidz,3,2008,5,82,0.03,0.0,0.0,0.0,0.04,,,,,422,0
9291,Painkiller: Hell Wars,13,2006,6,205,0.03,0.01,0.0,0.0,0.04,68.0,33.0,7.4,16.0,1508,2
9292,FunkMaster Flex's Digital Hitz Factory,6,2003,5,100,0.02,0.01,0.0,0.0,0.04,71.0,6.0,8.9,10.0,503,0
9293,Greg Hastings Paintball 2,5,2010,6,35,0.03,0.0,0.0,0.0,0.04,46.0,5.0,,,953,4
9294,World in Conflict,14,2007,11,23,0.0,0.03,0.0,0.01,0.04,89.0,44.0,8.1,301.0,88,3
9295,XBLAZE Code: Embryo,5,2013,10,148,0.02,0.0,0.01,0.01,0.04,,,7.1,14.0,494,2
9296,Major League Baseball 2K8,16,0,0,53,0.03,0.0,0.0,0.0,0.03,63.0,5.0,,,276,0
9297,Rebel Raiders: Operation Nighthawk,6,2006,7,299,0.02,0.01,0.0,0.0,0.03,53.0,5.0,,,1305,4
9298,Alienators: Evolution Continues,8,2001,8,4,0.03,0.01,0.0,0.0,0.03,54.0,4.0,,,80,0
9299,Pro Cycling Manager 2016,14,2016,0,80,0.0,0.03,0.0,0.0,0.03,64.0,6.0,4.8,5.0,1044,1
9300,Pirates: Duels on the High Seas,3,2008,8,142,0.03,0.0,0.0,0.0,0.03,50.0,15.0,,,904,0
9301,MX World Tour Featuring Jamie Little,13,2005,2,60,0.03,0.01,0.0,0.0,0.03,51.0,5.0,,,761,0
9302,Tomb Raider: Anniversary,14,2007,8,21,0.0,0.03,0.0,0.01,0.03,83.0,26.0,8.1,242.0,330,3
9303,Marines: Modern Urban Combat,0,2010,6,225,0.03,0.0,0.0,0.0,0.03,,,,,609,3
9304,Infamous: First Light,9,2014,8,3,0.0,0.03,0.0,0.0,0.03,73.0,70.0,7.5,580.0,128,3
9305,Tour de France 2014,9,2014,0,80,0.0,0.03,0.0,0.0,0.03,53.0,9.0,5.1,22.0,1044,0
9306,RedCard 20-03,13,2002,0,39,0.03,0.01,0.0,0.0,0.03,67.0,8.0,9.0,4.0,622,0
9307,Deal or No Deal: Special Edition,3,2010,5,63,0.03,0.0,0.0,0.0,0.03,,,,,711,0
9308,The Night of the Rabbit,14,2013,10,256,0.0,0.03,0.0,0.0,0.03,75.0,45.0,7.5,82.0,1081,1
9309,Bounty Hounds,16,2006,8,25,0.03,0.0,0.0,0.0,0.03,63.0,14.0,6.0,7.0,432,3
9310,Challenge Me: Word Puzzles,3,2011,4,225,0.03,0.0,0.0,0.0,0.03,,,,,1279,4
9311,TOCA Race Driver 3,13,2006,2,34,0.03,0.01,0.0,0.0,0.03,84.0,25.0,8.0,6.0,294,4
9312,A Game of Thrones: Genesis,14,2011,11,80,0.0,0.03,0.0,0.01,0.03,53.0,40.0,4.0,110.0,1044,1
9313,Gothic Universe,14,2007,3,180,0.0,0.03,0.0,0.01,0.03,,,7.9,10.0,1509,2
9314,Silent Scope,8,2002,6,14,0.02,0.01,0.0,0.0,0.03,70.0,5.0,8.0,5.0,301,3
9315,Deer Drive: Legends,10,2012,8,300,0.03,0.0,0.0,0.0,0.03,,,,,1230,3
9316,The Cursed Crusade,14,2011,8,162,0.0,0.03,0.0,0.01,0.03,55.0,7.0,6.0,33.0,1037,2
9317,Hotel Giant 2,14,2008,11,180,0.0,0.03,0.0,0.0,0.03,58.0,7.0,2.5,19.0,1510,0
9318,Caesar III,14,1998,11,23,0.0,0.03,0.0,0.0,0.03,,,8.7,50.0,1511,0
9319,DarkStar One,14,2006,7,5,0.0,0.03,0.0,0.01,0.03,71.0,33.0,7.2,54.0,1477,3
9320,ESPN NBA 2Night 2002,6,2002,0,14,0.02,0.01,0.0,0.0,0.03,59.0,13.0,,,69,0
9321,Cabela's Dangerous Hunts 2,19,2005,0,4,0.03,0.01,0.0,0.0,0.03,,,,,563,3
9322,"Crouching Tiger, Hidden Dragon",8,2003,8,5,0.02,0.01,0.0,0.0,0.03,60.0,12.0,,,149,3
9323,Hitman: Blood Money,14,2006,8,21,0.0,0.03,0.0,0.01,0.03,82.0,35.0,8.8,528.0,126,2
9324,Duke Nukem 3D: 20th Anniversary World Tour,9,2016,6,301,0.03,0.0,0.0,0.01,0.03,77.0,15.0,6.9,15.0,100,2
9325,Section 8,14,2009,6,68,0.02,0.01,0.0,0.0,0.03,72.0,31.0,7.0,78.0,861,3
9326,Sabre Wulf,8,0,1,28,0.02,0.01,0.0,0.0,0.03,75.0,27.0,8.0,4.0,43,0
9327,Alpha Protocol,14,2010,3,8,0.0,0.03,0.0,0.01,0.03,72.0,25.0,7.5,511.0,78,2
9328,Planescape: Torment,14,1998,3,102,0.01,0.02,0.0,0.0,0.03,91.0,22.0,9.2,813.0,519,3
9329,Cake Mania: Baker's Challenge,16,2008,4,114,0.03,0.0,0.0,0.0,0.03,,,,,414,0
9330,Zoo Vet: Endangered Animals,3,2008,7,11,0.03,0.0,0.0,0.0,0.03,,,,,1119,4
9331,Paddington: Adventures in London,10,2015,4,81,0.0,0.03,0.0,0.0,0.03,,,,,1512,1
9332,Driven,8,2001,2,125,0.02,0.01,0.0,0.0,0.03,68.0,10.0,,,851,0
9333,Star Wars Jedi Knight: Jedi Academy,14,2003,6,4,0.0,0.03,0.0,0.0,0.03,81.0,34.0,8.6,293.0,161,3
9334,Red Faction II,19,2003,6,28,0.03,0.01,0.0,0.0,0.03,79.0,12.0,7.3,4.0,956,2
9335,Battle Engine Aquila,6,2003,6,10,0.02,0.01,0.0,0.0,0.03,73.0,17.0,9.0,5.0,1015,3
9336,Special Forces: Nemesis Strike,13,2005,6,203,0.03,0.01,0.0,0.0,0.03,60.0,10.0,6.5,4.0,451,2
9337,Women's Volleyball Championship,6,2007,0,97,0.0,0.0,0.03,0.0,0.03,32.0,7.0,4.0,4.0,256,0
9338,Crimson Tears,6,2004,3,12,0.02,0.01,0.0,0.0,0.03,62.0,30.0,7.8,4.0,401,3
9339,Battle Assault 3 featuring Gundam Seed,6,2004,8,25,0.02,0.01,0.0,0.0,0.03,48.0,9.0,8.7,7.0,493,3
9340,WRC: FIA World Rally Championship,16,2005,2,3,0.02,0.01,0.0,0.0,0.03,67.0,18.0,7.8,19.0,50,0
9341,Living Legends: Frozen Beauty,14,2014,8,302,0.0,0.03,0.0,0.0,0.03,,,,,1422,1
9342,Cabela's Outdoor Adventures,19,2005,0,4,0.03,0.01,0.0,0.0,0.03,,,8.8,9.0,552,3
9343,Penguins of Madagascar,18,2014,8,25,0.01,0.02,0.0,0.0,0.03,,,5.2,6.0,1286,0
9344,Rapala Tournament Fishing!,4,2006,0,4,0.03,0.0,0.0,0.0,0.03,41.0,4.0,8.0,6.0,563,0
9345,Superstars V8 Racing,5,2009,2,136,0.0,0.02,0.0,0.01,0.03,66.0,29.0,4.9,9.0,721,0
9346,Swords,0,0,9,53,0.03,0.0,0.0,0.0,0.03,,,,,1001,3
9347,The Italian Job,19,2003,2,21,0.03,0.01,0.0,0.0,0.03,56.0,10.0,,,342,3
9348,Crazy Chicken: Star Karts,3,2008,2,283,0.03,0.0,0.0,0.0,0.03,,,,,800,0
9349,JoJo's Bizarre Adventure: Eyes of Heaven,9,2015,9,25,0.0,0.0,0.03,0.0,0.03,61.0,35.0,7.4,44.0,325,3
9350,The Void,14,2008,10,303,0.0,0.03,0.0,0.01,0.03,77.0,12.0,8.3,97.0,1513,1
9351,Supreme Ruler: Cold War,14,2011,11,200,0.0,0.03,0.0,0.01,0.03,63.0,12.0,6.8,27.0,1514,8
9352,Rise of Nations: Rise of Legends,14,2006,11,1,0.0,0.03,0.0,0.01,0.03,84.0,46.0,8.5,108.0,440,3
9353,The Sum of All Fears,19,2003,6,5,0.03,0.01,0.0,0.0,0.03,36.0,11.0,3.4,5.0,149,3
9354,Yumi's Odd Odyssey,10,2013,1,170,0.0,0.0,0.03,0.0,0.03,74.0,13.0,7.7,23.0,965,0
9355,Emma at the Farm,3,2008,10,171,0.03,0.0,0.0,0.0,0.03,,,,,783,0
9356,EverBlue 2,6,2002,10,12,0.02,0.01,0.0,0.0,0.03,59.0,21.0,7.5,4.0,371,0
9357,Sacra Terra: Angelic Night,14,2011,4,135,0.01,0.02,0.0,0.01,0.03,,,,,1515,3
9358,Safari Adventures: Africa,0,2007,10,194,0.03,0.0,0.0,0.0,0.03,,,,,1390,0
9359,Junior Island Adventure,3,2011,4,53,0.03,0.0,0.0,0.0,0.03,,,,,1516,0
9360,Electroplankton,3,2005,5,0,0.01,0.0,0.02,0.0,0.03,71.0,49.0,7.0,37.0,114,0
9361,Just Dance 2017,9,2016,5,5,0.02,0.0,0.0,0.01,0.03,73.0,12.0,,,31,4
9362,CT Special Forces,8,2002,8,304,0.02,0.01,0.0,0.0,0.03,71.0,14.0,,,1517,3
9363,Let's Sing 2016,9,2015,8,305,0.03,0.0,0.0,0.01,0.03,,,,,1518,3
9364,Casino Chaos With Las Vegas Players Collection,14,2011,5,28,0.03,0.0,0.0,0.0,0.03,,,,,614,3
9365,Jewel Master: Cradle of Rome,0,2008,4,105,0.03,0.0,0.0,0.0,0.03,,,,,607,0
9366,Nancy Drew: Alibi In Ashes,14,2011,10,306,0.03,0.0,0.0,0.0,0.03,,,,,1084,0
9367,FIFA World Cup: Germany 2006,8,2006,0,7,0.02,0.01,0.0,0.0,0.03,57.0,4.0,6.9,7.0,35,0
9368,Earthworm Jim 2,8,2002,1,23,0.02,0.01,0.0,0.0,0.03,45.0,10.0,5.7,6.0,1519,0
9369,Angler's Club: Ultimate Bass Fishing 3D,10,2011,0,66,0.0,0.03,0.0,0.0,0.03,,,,,327,0
9370,Dungeon Maker: Hunting Ground,16,2006,3,254,0.03,0.0,0.0,0.0,0.03,70.0,18.0,6.4,8.0,1235,4
9371,MotoGP,16,2006,2,3,0.03,0.0,0.0,0.0,0.03,69.0,18.0,7.1,7.0,145,0
9372,Street Supremacy,16,2005,2,14,0.03,0.0,0.0,0.0,0.03,41.0,31.0,,,272,0
9373,Driv3r,8,2005,2,10,0.02,0.01,0.0,0.0,0.03,,,5.4,5.0,1315,2
9374,Best Friends Tonight,3,2010,5,5,0.03,0.0,0.0,0.0,0.03,,,,,12,4
9375,Apache: Air Assault,14,2010,7,307,0.0,0.03,0.0,0.0,0.03,64.0,7.0,7.5,18.0,520,3
9376,Call of Juarez: Bound in Blood,14,2009,6,5,0.0,0.03,0.0,0.0,0.03,78.0,39.0,8.0,282.0,171,2
9377,Red Faction: Guerrilla,14,2009,6,28,0.0,0.03,0.0,0.01,0.03,82.0,29.0,7.5,308.0,1520,2
9378,Disney Sports Soccer,19,2002,0,14,0.03,0.01,0.0,0.0,0.03,75.0,7.0,,,739,0
9379,Rugby 15,22,2015,0,222,0.0,0.03,0.0,0.01,0.03,,,,,254,0
9380,Legend of the Dragon,16,2007,9,82,0.03,0.0,0.0,0.0,0.03,38.0,12.0,,,422,3
9381,Deus Ex: Mankind Divided,14,2016,3,15,0.0,0.03,0.0,0.0,0.03,83.0,55.0,6.1,684.0,1521,2
9382,Astonishia Story,16,2006,3,5,0.03,0.0,0.0,0.0,0.03,48.0,35.0,4.9,18.0,1522,4
9383,Prince of Persia: The Forgotten Sands,14,2010,8,5,0.0,0.03,0.0,0.0,0.03,75.0,16.0,6.6,218.0,52,3
9384,The Sims 2: Glamour Life Stuff,14,2006,7,7,0.0,0.03,0.0,0.01,0.03,,,6.7,7.0,89,3
9385,Turbo: Super Stunt Squad,3,2013,0,66,0.0,0.03,0.0,0.0,0.03,,,,,707,0
9386,GunGriffon: Allied Strike,13,2004,7,1,0.02,0.01,0.0,0.0,0.03,55.0,21.0,,,9,3
9387,Mystery Case Files: Ravenhearst,14,2007,4,80,0.01,0.02,0.0,0.01,0.03,,,,,1523,4
9388,Stacked with Daniel Negreanu,16,2006,5,253,0.03,0.0,0.0,0.0,0.03,63.0,13.0,,,326,3
9389,Midnight Mysteries: The Edgar Allan Poe Conspiracy,14,2009,10,78,0.0,0.03,0.0,0.01,0.03,,,,,800,3
9390,Barbie and Her Sisters Puppy Rescue,10,2015,8,25,0.0,0.03,0.0,0.0,0.03,,,,,1461,0
9391,RACE On,14,2009,2,179,0.0,0.03,0.0,0.01,0.03,73.0,14.0,8.2,20.0,1025,0
9392,PopCap Arcade Vol 2,4,2009,5,143,0.03,0.0,0.0,0.0,0.03,67.0,4.0,,,364,4
9393,Silverlicious,3,2012,8,126,0.03,0.0,0.0,0.0,0.03,,,,,748,0
9394,Smart Girl's Winter Wonderland,3,2008,5,183,0.03,0.0,0.0,0.0,0.03,,,,,1016,0
9395,Song of the Deep,14,2016,8,249,0.03,0.0,0.0,0.0,0.03,73.0,12.0,6.3,15.0,73,0
9396,Vegas Casino,3,2007,5,194,0.03,0.0,0.0,0.0,0.03,,,,,1524,3
9397,The Binding of Isaac,14,2012,8,53,0.0,0.03,0.0,0.0,0.03,84.0,30.0,8.3,1010.0,1525,1
9398,Maximum Racing: GP Classic Racing,0,2010,2,152,0.03,0.0,0.0,0.0,0.03,,,,,1085,0
9399,Tork: Prehistoric Punk,13,2005,1,1,0.02,0.01,0.0,0.0,0.03,62.0,21.0,6.2,6.0,1526,0
9400,Chicken Shoot 2,8,2005,10,69,0.02,0.01,0.0,0.0,0.03,,,,,1527,4
9401,Overlord II,14,2009,8,34,0.0,0.03,0.0,0.0,0.03,79.0,32.0,8.1,159.0,708,3
9402,Flipper Critters,3,2007,7,241,0.03,0.0,0.0,0.0,0.03,60.0,13.0,,,712,0
9403,River City Super Sports Challenge,3,2010,0,148,0.01,0.0,0.02,0.0,0.03,,,,,1103,3
9404,Sea Park Tycoon,3,2010,7,221,0.02,0.01,0.0,0.0,0.03,,,,,1186,0
9405,Underground Pool,3,2007,0,183,0.03,0.0,0.0,0.0,0.03,40.0,7.0,,,1108,0
9406,Jikandia: The Timeless Land,16,2010,3,210,0.03,0.0,0.0,0.0,0.03,60.0,5.0,7.2,5.0,1528,3
9407,Toy Shop,3,2008,7,35,0.03,0.0,0.0,0.0,0.03,31.0,7.0,5.4,11.0,1529,0
9408,DiRT Rally,14,2016,2,34,0.0,0.03,0.0,0.0,0.03,86.0,33.0,8.7,288.0,294,0
9409,Trials Fusion,14,2014,2,5,0.0,0.03,0.0,0.0,0.03,80.0,12.0,6.8,97.0,693,4
9410,SuperCar Challenge,5,2009,2,122,0.0,0.03,0.0,0.01,0.03,65.0,23.0,7.8,11.0,1062,1
9411,Prison Architect,9,2016,8,308,0.01,0.01,0.0,0.01,0.03,80.0,18.0,8.0,19.0,1530,2
9412,Dodge Racing: Charger vs Challenger,3,2009,2,138,0.03,0.0,0.0,0.0,0.03,,,,,1171,0
9413,Beastly,0,2011,5,53,0.03,0.0,0.0,0.0,0.03,,,,,362,4
9414,Rome: Total War - Gold Edition,14,2006,11,8,0.0,0.03,0.0,0.01,0.03,,,8.6,20.0,218,3
9415,Breath of Fire III,16,2005,3,12,0.0,0.02,0.0,0.01,0.03,,,9.7,6.0,48,3
9416,Biker Mice From Mars,3,2007,2,82,0.03,0.0,0.0,0.0,0.03,,,,,192,4
9417,Rugby World Cup 2015,4,2015,0,5,0.0,0.03,0.0,0.0,0.03,,,8.0,5.0,254,0
9418,Sorcery Saga: The Curse of the Great Curry God,22,2013,3,61,0.0,0.0,0.03,0.0,0.03,65.0,17.0,7.3,44.0,1097,3
9419,Cabela's Big Game Hunter: Pro Hunts,5,2014,6,4,0.03,0.0,0.0,0.01,0.03,,,5.9,8.0,972,3
9420,Dance Factory,6,2006,8,34,0.02,0.01,0.0,0.0,0.03,56.0,22.0,5.8,8.0,1070,0
9421,Jig-A-Pix: Wild World,3,2009,4,138,0.03,0.0,0.0,0.0,0.03,,,,,1449,0
9422,RoadKill,19,2003,8,39,0.02,0.01,0.0,0.0,0.03,64.0,12.0,,,231,2
9423,The Legend of Heroes III: Song of the Ocean,16,2006,3,25,0.03,0.0,0.0,0.0,0.03,58.0,17.0,6.1,7.0,1102,4
9424,Combat Mission: Shock Force,14,2007,11,200,0.0,0.03,0.0,0.0,0.03,62.0,15.0,3.3,86.0,1531,3
9425,Top Gun: Hard Lock,5,2012,8,11,0.0,0.02,0.0,0.01,0.03,,,7.8,11.0,664,3
9426,F1 2002,19,2002,2,7,0.02,0.01,0.0,0.0,0.03,72.0,7.0,7.8,4.0,18,0
9427,Sitting Ducks,8,2003,1,304,0.02,0.01,0.0,0.0,0.03,35.0,6.0,,,1517,0
9428,Garfield: A Tale of Two Kitties,3,2006,1,82,0.03,0.0,0.0,0.0,0.03,59.0,7.0,,,1092,0
9429,Men of War,14,2009,11,11,0.01,0.02,0.0,0.0,0.03,80.0,22.0,8.1,136.0,1483,2
9430,thinkSMART FAMILY!,0,2010,5,241,0.03,0.0,0.0,0.0,0.03,,,,,1532,0
9431,Ultimate Block Party,16,2004,4,11,0.03,0.0,0.0,0.0,0.03,76.0,12.0,,,1533,0
9432,Stacked with Daniel Negreanu,13,2006,5,253,0.02,0.01,0.0,0.0,0.03,61.0,20.0,,,1337,3
9433,Konami Classics Series: Arcade Hits,3,2007,5,14,0.01,0.0,0.02,0.0,0.03,76.0,29.0,,,317,4
9434,Guitar Hero: World Tour,14,2009,5,171,0.0,0.03,0.0,0.01,0.03,,,7.8,9.0,60,3
9435,Dr. Muto,19,2002,1,39,0.02,0.01,0.0,0.0,0.03,63.0,6.0,,,162,3
9436,Egg Mania: Eggstreme Madness,6,2002,4,164,0.02,0.01,0.0,0.0,0.03,64.0,8.0,,,1036,0
9437,Alter Ego,14,1985,7,4,0.0,0.03,0.0,0.01,0.03,59.0,9.0,5.8,19.0,1515,3
9438,Zero Escape: Virtue's Last Reward,10,2012,10,61,0.03,0.0,0.0,0.0,0.03,88.0,15.0,8.8,188.0,196,2
9439,Darkstalkers Resurrection,5,2013,9,12,0.0,0.0,0.03,0.0,0.03,80.0,33.0,7.3,27.0,540,3
9440,Transformers: Devastation,14,2015,8,4,0.0,0.03,0.0,0.0,0.03,74.0,9.0,7.6,56.0,289,3
9441,MotoGP 15,17,2015,2,165,0.0,0.03,0.0,0.0,0.03,65.0,9.0,,,721,1
9442,Summer Athletics: The Ultimate Challenge,4,2008,0,162,0.02,0.01,0.0,0.0,0.03,48.0,10.0,,,335,0
9443,The Golf Club,17,2014,0,53,0.03,0.0,0.0,0.0,0.03,64.0,15.0,5.4,59.0,254,0
9444,Neverwinter Nights,14,2002,3,10,0.0,0.03,0.0,0.0,0.03,91.0,34.0,8.2,490.0,116,3
9445,East India Company Collection,14,2010,5,200,0.0,0.03,0.0,0.0,0.03,,,,,1534,3
9446,Code Lyoko: Quest for Infinity,16,2008,8,82,0.03,0.0,0.0,0.0,0.03,,,,,422,4
9447,The Voice,5,2014,8,4,0.02,0.0,0.0,0.01,0.03,,,,,242,1
9448,Digimon World 4,13,2005,3,10,0.02,0.01,0.0,0.0,0.03,54.0,5.0,8.8,4.0,501,0
9449,Guilty Gear XX Accent Core Plus,0,2009,9,107,0.01,0.02,0.0,0.0,0.03,76.0,10.0,7.3,9.0,494,3
9450,Galleon: Islands of Mystery,13,2004,8,88,0.02,0.01,0.0,0.0,0.03,67.0,40.0,7.0,10.0,1535,3
9451,Montessori Music,3,2008,5,142,0.01,0.02,0.0,0.0,0.03,,,,,1536,0
9452,Sunny Garcia Surfing,6,2001,0,5,0.02,0.01,0.0,0.0,0.03,61.0,11.0,7.9,7.0,213,0
9453,Lock On: Modern Air Combat,14,2003,7,5,0.0,0.03,0.0,0.01,0.03,76.0,20.0,7.5,549.0,1537,0
9454,Worms: WMD,9,2016,8,309,0.01,0.02,0.0,0.0,0.03,78.0,23.0,7.6,19.0,448,4
9455,Shaun White Skateboarding,14,2010,0,5,0.0,0.03,0.0,0.01,0.03,,,7.3,6.0,52,3
9456,Ratatouille,14,2007,8,28,0.01,0.01,0.0,0.0,0.03,,,7.9,9.0,451,0
9457,Rabbids Land,18,2012,5,5,0.01,0.01,0.0,0.0,0.03,52.0,26.0,5.2,29.0,31,4
9458,Guild Wars,14,2005,3,42,0.03,0.0,0.0,0.0,0.03,89.0,53.0,8.4,455.0,176,3
9459,Take On Helicopters,14,2011,7,53,0.0,0.02,0.0,0.01,0.03,70.0,10.0,6.7,28.0,1110,3
9460,Young Justice: Legacy,10,2013,8,25,0.03,0.0,0.0,0.0,0.03,,,7.1,7.0,245,4
9461,S.L.A.I.: Steel Lancer Arena International,6,2005,7,14,0.01,0.01,0.0,0.0,0.03,66.0,16.0,7.8,10.0,272,3
9462,Freaky Flyers,13,2003,2,39,0.02,0.01,0.0,0.0,0.03,64.0,22.0,,,162,3
9463,Nacho Libre,3,2006,8,35,0.03,0.0,0.0,0.0,0.03,56.0,6.0,5.8,6.0,221,4
9464,Power Rangers Super Megaforce ,10,2014,8,25,0.01,0.01,0.0,0.0,0.03,43.0,7.0,,,247,4
9465,Homeworld 2,14,2003,11,23,0.0,0.03,0.0,0.0,0.03,83.0,31.0,8.3,128.0,584,3
9466,Rayman 3: Hoodlum Havoc,14,2003,1,5,0.0,0.03,0.0,0.0,0.03,74.0,8.0,8.3,70.0,12,0
9467,Graffiti Kingdom,6,2004,3,11,0.01,0.01,0.0,0.0,0.03,71.0,27.0,7.1,12.0,51,0
9468,Looney Tunes: Galactic Sports,22,2015,8,3,0.0,0.02,0.0,0.01,0.03,,,,,137,1
9469,Combat Elite: WWII Paratroopers,13,0,6,53,0.02,0.01,0.0,0.0,0.03,56.0,11.0,,,1396,3
9470,Bubble Bobble Evolution,16,2006,4,61,0.03,0.0,0.0,0.0,0.03,47.0,5.0,,,787,0
9471,Klonoa 2: Dream Champ Tournament,8,2002,1,25,0.02,0.01,0.0,0.0,0.03,78.0,20.0,9.3,6.0,32,0
9472,N+,16,2007,1,10,0.03,0.0,0.0,0.0,0.03,79.0,21.0,7.8,18.0,1357,0
9473,Ducati World Racing Challenge,12,2001,2,30,0.02,0.01,0.0,0.0,0.03,68.0,7.0,,,850,0
9474,Smashing Drive,8,2004,2,69,0.02,0.01,0.0,0.0,0.03,,,,,1230,0
9475,Away: Shuffle Dungeon,3,2008,3,35,0.02,0.0,0.0,0.0,0.03,65.0,17.0,,,430,4
9476,Knights of Honor,14,2004,11,310,0.0,0.02,0.0,0.01,0.03,77.0,26.0,9.1,89.0,1538,4
9477,CIMA: The Enemy,8,2003,3,145,0.02,0.01,0.0,0.0,0.03,70.0,11.0,,,578,0
9478,The Inner World,14,2013,10,311,0.0,0.03,0.0,0.0,0.03,72.0,18.0,8.1,48.0,1539,1
9479,Terraria,18,2016,8,11,0.0,0.03,0.0,0.0,0.03,,,6.9,7.0,1540,3
9480,Marble Madness / Klax,8,2005,4,69,0.02,0.01,0.0,0.0,0.03,,,,,1449,0
9481,DJ Max Portable 3,16,2010,5,312,0.01,0.0,0.02,0.0,0.03,,,4.6,9.0,1541,4
9482,Boot Camp Academy,0,2010,8,63,0.03,0.0,0.0,0.0,0.03,,,,,12,4
9483,Empire Earth II,14,2005,11,23,0.0,0.03,0.0,0.0,0.03,79.0,39.0,7.1,89.0,1004,3
9484,Pet Alien: An Intergalactic Puzzlepalooza,3,2007,8,82,0.03,0.0,0.0,0.0,0.03,58.0,16.0,,,657,0
9485,Hot Pixel,16,2007,4,10,0.03,0.0,0.0,0.0,0.03,55.0,35.0,6.5,6.0,1542,3
9486,Doodle Hex,3,2008,4,313,0.0,0.03,0.0,0.0,0.03,68.0,14.0,,,1543,1
9487,Valentino Rossi: The Game,17,2016,2,25,0.01,0.02,0.0,0.0,0.03,74.0,5.0,8.1,7.0,721,0
9488,Codename: Panzers Cold War,14,2009,11,10,0.0,0.02,0.0,0.0,0.03,67.0,28.0,5.8,8.0,1164,3
9489,Story Hour: Adventures,0,2008,10,69,0.03,0.0,0.0,0.0,0.03,,,,,1243,0
9490,R-Type III: The Third Lightning,8,2004,6,69,0.02,0.01,0.0,0.0,0.03,46.0,11.0,,,1230,0
9491,Star Wars: The Force Unleashed II,14,2010,8,18,0.03,0.0,0.0,0.0,0.03,59.0,14.0,5.8,162.0,143,3
9492,Heathcliff! The Fast and the Furriest,0,2010,2,151,0.03,0.0,0.0,0.0,0.03,,,,,613,0
9493,Blokus Portable: Steambot Championship,16,2006,4,35,0.03,0.0,0.0,0.0,0.03,51.0,5.0,,,941,0
9494,Atomic Betty,8,2005,4,10,0.02,0.01,0.0,0.0,0.03,62.0,10.0,7.5,6.0,1544,0
9495,Doom,14,1992,6,314,0.02,0.0,0.0,0.0,0.03,85.0,44.0,8.2,1796.0,259,2
9496,Robin Hood: Defender of the Crown,13,2003,11,12,0.02,0.01,0.0,0.0,0.03,57.0,13.0,,,568,3
9497,Street Jam Basketball,8,2004,0,69,0.02,0.01,0.0,0.0,0.03,35.0,7.0,8.0,7.0,1545,0
9498,Armored Core: Last Raven Portable,16,2010,7,219,0.0,0.0,0.03,0.0,0.03,,,,,163,3
9499,Curious George,13,2006,8,25,0.02,0.01,0.0,0.0,0.03,57.0,11.0,,,417,0
9500,Disney's Aladdin,8,2003,1,12,0.02,0.01,0.0,0.0,0.03,59.0,17.0,,,807,0
9501,Virtual Pool: Tournament Edition,13,2005,0,58,0.02,0.01,0.0,0.0,0.03,62.0,6.0,,,1546,0
9502,SimCity,14,1988,7,46,0.0,0.02,0.0,0.01,0.03,64.0,75.0,2.2,4572.0,89,4
9503,Harry Potter and the Half-Blood Prince,14,2009,8,7,0.0,0.03,0.0,0.0,0.03,64.0,14.0,6.1,35.0,285,4
9504,Harley-Davidson: Road Trip,0,2010,2,114,0.03,0.0,0.0,0.0,0.03,,,,,609,0
9505,Doom 3 BFG Edition,14,2012,6,6,0.0,0.02,0.0,0.0,0.03,59.0,12.0,5.3,210.0,259,2
9506,Pimp My Ride: Street Racing,3,2009,2,4,0.03,0.0,0.0,0.0,0.03,,,,,329,0
9507,Popeye: Rush for Spinach,8,2005,1,10,0.02,0.01,0.0,0.0,0.03,48.0,9.0,4.2,5.0,239,0
9508,Culdcept,6,2002,11,8,0.01,0.01,0.0,0.0,0.03,78.0,26.0,8.9,9.0,1547,3
9509,Bladestorm: Nightmare,5,2015,8,48,0.0,0.0,0.03,0.0,0.03,,,7.4,5.0,1021,3
